tf,edge_probability,beta,target
G124,0.07307879511533251,0.0671818701565216,G41
G171,0.0730726191793631,-0.25713624885536235,G7
G327,0.07305712833250738,0.0937704512383038,G87
G224,0.0730094960977959,0.1330086997998405,G87
G234,0.07290952092330756,-0.22214588959088613,G7
G86,0.07290481719248006,0.1300253860872068,G93
G234,0.07290129535045911,-0.1410708133481056,G87
G32,0.07288296803326727,-0.06693242693748068,G87
G214,0.07287515211045383,-0.08887771781751977,G23
G206,0.07283477636332024,-0.10134923007944513,G93
G17,0.07283413495576971,0.2169366997527478,G93
G135,0.07275895351932558,-0.13509127222589448,G63
G128,0.07274673059732112,-0.13549449515690926,G23
G303,0.07273554598740255,-0.11424277886701158,G87
G146,0.07267470089537623,-0.17920506590674104,G63
G285,0.07267012742521957,-0.10851227432691227,G93
G334,0.07266265280560098,-0.19312130285071746,G87
G281,0.0726523883978453,0.1282888712291088,G41
G204,0.07263244974245368,0.2440159520164131,G23
G74,0.07259070781592268,0.12961478266647697,G63
G182,0.07250393284493997,-0.2032837563968146,G23
G279,0.07249553335852416,-0.28199933392068477,G87
G317,0.0724886819682051,-0.08610256031988345,G87
G211,0.07246173089949585,-0.09021073625581975,G23
G319,0.07246151761269555,0.11933465432976365,G23
G115,0.07244763596407557,-0.07004032931810913,G23
G126,0.07241107688801539,-0.05330924530292422,G87
G6,0.07234316455781073,0.21408322794686177,G87
G8,0.0723305519133157,-0.09914573955781301,G63
G59,0.07232535960891143,0.12206345352435598,G87
G333,0.07232046740112959,-0.10737508651347745,G87
G129,0.07229525934690402,-0.0870318387378618,G23
G213,0.07227575124340324,0.1156928652390393,G63
G41,0.07225288231347099,-0.28639445706311384,G23
G114,0.07223904899526881,-0.2709879448025423,G23
G166,0.07223440130250612,0.08426481205325305,G87
G304,0.07223388525172443,0.17541887490603658,G87
G12,0.07222188101486472,-0.17956642982099388,G87
G245,0.07221671940011082,0.3087354073599611,G87
G229,0.07221442550404236,0.24942867582330835,G23
G143,0.07221056926191087,-0.16871152184879887,G87
G203,0.07216247906746806,-0.33111181276907076,G7
G245,0.07215624721906874,0.1527611551251743,G63
G158,0.07214551448597635,-0.1579682473851106,G63
G42,0.07211905986401251,0.03879089390327649,G87
G70,0.07208797784006211,-0.07707421891055419,G87
G116,0.07207027894155124,0.15054887161150665,G63
G311,0.07200509104632279,0.03250279266814762,G87
G304,0.07199985108162807,0.12746977935408466,G63
G283,0.0719831512872468,0.2568244168123391,G23
G119,0.07197396686802561,-0.09663714042414803,G87
G36,0.07194194893541654,-0.05859212468918823,G87
G47,0.07192272702981432,-0.049922946018943044,G87
G262,0.0718803319282588,-0.14415397523914833,G87
G118,0.07187471308167612,0.22610297870283097,G23
G247,0.07186718106485933,-0.20171873939838028,G93
G123,0.07185614125198535,-0.19509760281054597,G63
G279,0.07185553704961914,-0.11614518590775572,G16
G173,0.07184669218550137,-0.15588020682142573,G87
G8,0.0718374888971042,-0.056418915980490765,G41
G43,0.07181569927753924,-0.1135305508795084,G63
G148,0.07180818085790047,-0.069880066868398,G87
G95,0.07179408656851444,0.24954065543315998,G63
G326,0.07179091817619991,-0.22211834914918543,G7
G306,0.07176643883989288,-0.2068183931339564,G23
G118,0.07176240986411339,0.23273867667850343,G87
G16,0.07176180391366407,-0.28948435541892636,G23
G299,0.07175468934485447,0.20819340806165648,G63
G127,0.0717521154415969,0.25107830034929063,G63
G181,0.07171608095559585,0.31039190150278495,G63
G207,0.07171430919411718,0.12326623849114524,G63
G72,0.07171377333723003,0.2047400397300296,G63
G12,0.07169849151055584,-0.10579250759257085,G63
G127,0.0716965570124425,-0.15636977689422513,G23
G95,0.07168379068648315,0.26798126937303013,G93
G261,0.07167334352286928,0.1734326200849322,G87
G203,0.07166671661489168,0.20831741687473299,G63
G94,0.07161407414990127,0.23449021676792298,G41
G182,0.07161059715964374,-0.12397332421413365,G93
G310,0.07155126486221589,-0.20537652382340738,G23
G48,0.07154678391135522,0.18599844653353081,G93
G65,0.07154359245577185,0.23557455104659425,G63
G285,0.07151413342386288,-0.051551195461370276,G87
G125,0.07151371159223534,0.20857805295077203,G23
G235,0.07149591200332135,0.13404736129836728,G63
G266,0.07145447975185885,-0.0478147140640944,G87
G321,0.07144172893665814,-0.23689890335225144,G23
G105,0.07143929672176931,-0.13155267305030252,G41
G101,0.07141962741900285,-0.05297901302471882,G23
G129,0.07139753525395005,-0.044095172216371686,G87
G175,0.07127424216193852,0.15199334384913857,G87
G163,0.07127345894653055,-0.06366835394567144,G87
G49,0.07125663353089456,-0.06328812039970293,G87
G99,0.07125387610584406,-0.07096783366138966,G41
G109,0.07121868850717049,0.08687799616071082,G87
G142,0.07120317903891651,-0.2261781612083073,G7
G74,0.07119739436154907,0.24253816710657844,G23
G279,0.07114074980312994,-0.2541657056531797,G7
G176,0.07111987239716792,-0.07247328969774473,G30
G159,0.07111705174248759,-0.03964453362017003,G87
G114,0.07110076204831085,-0.2111565762049465,G7
G305,0.0710680338982551,0.09851170445018508,G63
G208,0.07106796305671481,0.3211317657359229,G23
G204,0.0710577747025034,0.28483896877737713,G87
G290,0.07103236107565129,-0.02503751600300736,G87
G240,0.07102191107155818,0.048362289361642385,G87
G257,0.07102130252813621,-0.21192987721292267,G7
G22,0.07101334721969069,0.18223089507674578,G23
G189,0.07099999977433644,-0.06917802108071465,G30
G35,0.07098880931009502,0.13380099552171468,G41
G258,0.07097981730377906,0.2881410511892302,G23
G123,0.07097058102999755,-0.12313353762774158,G87
G289,0.07097003742463971,0.03144142911636247,G87
G43,0.07091834942219737,-0.13842616155184842,G23
G272,0.07090175920222601,-0.1580281765951137,G23
G300,0.0708758497789402,0.08764092612689821,G87
G207,0.07086890412227934,0.26826278355168964,G23
G137,0.07085947104745248,0.021582302547838026,G87
G54,0.07083161370759371,-0.09066023530457112,G63
G229,0.07083016770110656,0.29870858533910594,G87
G62,0.07081333002503601,-0.11715190508085718,G30
G196,0.07079029462931039,0.026358652152739897,G87
G188,0.07078721383225325,-0.22082889076542106,G7
G150,0.07078474696846358,0.04531921319706787,G23
G241,0.0707598551932225,0.2626486617745037,G7
G253,0.0707493368363275,0.031739254747812015,G87
G233,0.0707249371441841,-0.05219378197236453,G30
G240,0.07070354846207985,-0.06929305579784006,G30
G81,0.07069356341708471,-0.05374466603193304,G87
G55,0.07068813737674505,0.10959857000746312,G16
G277,0.07068303174266294,-0.058014349521118426,G30
G30,0.07067843757049035,-0.026553546488772735,G87
G208,0.07067281109770439,0.0979588939557087,G63
G273,0.07066191770471113,0.0567117454797892,G30
G256,0.07065925606125349,0.04432200499426339,G87
G239,0.07064385707089368,0.02058591844445801,G87
G274,0.07063574543897302,0.1476968208986268,G63
G110,0.07063052352193071,-0.04880374355149783,G30
G315,0.07063026465570414,-0.05031146880879806,G30
G64,0.07061751412882301,-0.015870493493025703,G87
G267,0.07059607449730562,0.009240600259272739,G87
G51,0.07059429495536965,-0.06524130109104496,G30
G75,0.07058459159359169,-0.09726768604475226,G63
G219,0.07057910663384177,-0.04927619745707207,G30
G151,0.0705705222899948,-0.05251124335034505,G87
G50,0.07054562685079781,0.00793630714862448,G87
G101,0.07054428070631354,-0.007035868438954474,G87
G11,0.0705367873986276,-0.006869157908653446,G87
G117,0.07053426332087089,0.054965028059528916,G87
G164,0.07053140388013057,-0.06242731373051346,G87
G15,0.07052891016705862,0.04924226724299914,G87
G14,0.07052129032793729,0.10097893239648667,G87
G25,0.07051965929859848,-0.12147213823156544,G23
G142,0.07050636625427671,0.0027197380689849377,G87
G251,0.07049717809730593,-0.09020044430636497,G63
G195,0.07048300381483984,-0.0038275612274596598,G87
G297,0.07048271546340894,-0.03166806259695606,G87
G214,0.07048187465901327,-0.0035950539359702388,G87
G229,0.0704807055554441,0.19418489765141425,G63
G309,0.07047263261338012,0.013253776381417512,G87
G230,0.0704707747252366,0.02782048500696618,G87
G88,0.07045998386645919,-0.06604964369393387,G23
G122,0.07045877928974982,-0.04228527970594172,G30
G28,0.07044828536019938,0.007628351381835308,G87
G192,0.07044795284333007,0.3067595749515029,G87
G20,0.0704465528554174,0.04478829337245943,G87
G133,0.07043202412942313,-0.021554774672524417,G87
G288,0.0704296932142506,0.03751168700998762,G87
G213,0.0704244079496168,-0.05828788932936647,G30
G127,0.07040906132511021,-0.018455743189029164,G87
G322,0.07040220170250377,0.009050059269527115,G87
G225,0.0704005389730833,0.004456038381537134,G87
G10,0.07039906535385941,-0.0005889872988876136,G87
G57,0.07039605969678216,0.11565798596828414,G41
G332,0.07039485640285048,0.0062284713366923,G87
G307,0.07039460561887191,0.0040832069632253535,G87
G324,0.0703909418074809,0.003299912969137467,G87
G284,0.07038717489541543,0.0045071397037662435,G87
G255,0.07038109112826071,-0.06416562172706,G30
G26,0.0703666577564582,-0.07214114822649206,G30
G63,0.07035933792319198,0.011518985787458058,G87
G298,0.0703592191314501,0.08096070496011117,G63
G252,0.07035891592129331,-0.01614816598966742,G87
G215,0.07035514906357543,-0.020106837580165165,G87
G146,0.0703464580153235,-0.07458492823327098,G30
G53,0.07033162315052088,0.0045043893756991195,G87
G13,0.07031472528603078,-0.13267089020996656,G16
G299,0.07031245214726259,0.07620943560680177,G87
G221,0.07031153497744222,0.0029775570288949195,G87
G151,0.07030635267177934,-0.055780755078341376,G23
G105,0.07029267858783982,-0.1487835026109694,G63
G144,0.07028503813643694,-0.07287876714604823,G30
G257,0.07027493866118456,-0.05940194084701075,G30
G72,0.07026968396074497,0.3181242458131287,G23
G322,0.07026361571292815,0.16342452171350366,G63
G261,0.07025821727744769,-0.05657723070629097,G30
G332,0.07024231028986436,0.21975396371192527,G63
G326,0.07023998969886196,0.250267328295994,G23
G264,0.07023799650006855,0.03346068873798984,G87
G62,0.07023666161889168,0.16717620068372788,G23
G174,0.07022698031277885,-0.031280276149398746,G87
G308,0.07022042794992947,-0.11719761347253853,G23
G277,0.07021160053696456,0.11986001274845388,G63
G320,0.07020988356961319,0.060599885396405234,G30
G216,0.07020672280043032,0.06461325646358498,G87
G108,0.07017698845416342,-0.1102739225716107,G23
G58,0.07017392292204588,0.27260623281421875,G7
G325,0.07016077060122478,0.07980815978167873,G15
G80,0.07016006547430786,0.0679678480827379,G15
G40,0.0701589956091599,-0.12268625017406064,G87
G300,0.07015256591123858,-0.06658350700523913,G63
G78,0.07012985255434703,0.03768813172894875,G87
G153,0.07012881885324757,-0.06904559282286114,G30
G109,0.07011386278886847,0.07355294215224853,G23
G151,0.07010907087485936,-0.07475587841760295,G63
G111,0.07009913236520321,-0.06581217957041163,G30
G311,0.07007967269851705,-0.0541142257817597,G30
G231,0.0700747527890403,-0.11610930394923608,G63
G44,0.07006091920688727,-0.05447951676350362,G30
G248,0.07005234631319669,-0.07371127951184944,G87
G329,0.07004359678281291,-0.03534432441356605,G30
G47,0.07002951385047784,-0.08001184540471108,G30
G98,0.07002000647558203,-0.023703398409042915,G87
G83,0.07000343898775835,0.21126511694871697,G23
G295,0.06999310216035082,-0.056849496215128255,G30
G67,0.06999143609102466,0.19219784943202925,G93
G143,0.06999070930161466,-0.06741748072294279,G30
G142,0.06998814558748949,-0.0671747432455656,G30
G120,0.06995058616302685,-0.0671874169418066,G30
G229,0.06994899492623691,-0.036275877031017416,G30
G129,0.06994673880608476,-0.06114463513321635,G30
G130,0.06994655399426068,0.2065753803070421,G16
G18,0.06993613653396012,-0.06471510797868056,G63
G269,0.06992487009956197,-0.05859124777635737,G30
G138,0.0699240459259967,0.17691479018128284,G63
G125,0.06988846849476485,-0.04736210039443141,G30
G210,0.06988731799797994,0.05108617079082764,G87
G103,0.0698855119079779,-0.02762612562368391,G30
G180,0.06987905369520996,0.1682211768643919,G87
G327,0.0698664790916898,0.0447670705834342,G23
G80,0.06985966902141508,0.09682123305647404,G63
G50,0.06985329361545736,0.03338382353868819,G30
G8,0.06984994668064062,0.04298008966420903,G30
G202,0.06981911043606889,-0.03341987592383369,G30
G169,0.06981681185363543,-0.044444431130663584,G30
G107,0.06981625938788967,0.23320260336250098,G87
G310,0.06980353003633906,-0.0732774739847749,G15
G198,0.06978593226053581,-0.04908886609753415,G87
G80,0.06977638078570463,-0.040894189242836686,G30
G272,0.06977408546587945,-0.07223617241263845,G63
G309,0.06976983557722441,0.09686517357974618,G63
G34,0.0697605899976287,-0.019069624232942714,G87
G66,0.06974180161723245,-0.03520309142198672,G30
G72,0.06973439828433116,-0.07794706091289132,G30
G192,0.06973023484536486,0.19943460740598512,G63
G78,0.0697284367501204,0.12051558986514939,G63
G205,0.06972554355448907,-0.05402233748297352,G30
G227,0.06971301642896975,-0.09726696496996767,G15
G115,0.06971212840275301,0.24502475446878927,G7
G296,0.06969082977994011,0.07334285652727401,G15
G92,0.06968943602973036,-0.052952735112781375,G30
G207,0.06968436233668751,0.04196525920793468,G30
G277,0.06968084340818984,0.2523656726703565,G23
G150,0.06967657732428538,-0.05093301044837419,G30
G115,0.06967274590417778,0.08465698435134175,G87
G78,0.06966880417960289,0.040401467975752975,G30
G315,0.06966675414127366,0.1357094568112306,G63
G281,0.06965614074043983,-0.03752560627846997,G30
G194,0.06963379329424708,-0.02831990032945903,G30
G90,0.06963281410089465,-0.07827595452795359,G63
G220,0.0696318638645543,-0.045006093931136686,G30
G149,0.06963006934538592,-0.023817488575781632,G87
G167,0.06961483560853227,0.14626576528458313,G63
G109,0.06961461425731653,-0.07903959057612878,G30
G290,0.06961447342581835,-0.019548957662799377,G30
G191,0.0696091736348945,-0.027382258992460204,G30
G166,0.06960669005757175,-0.03620548540516475,G30
G128,0.06960214303555978,-0.06821708841522105,G30
G297,0.06959915312302539,0.04052350359124008,G30
G142,0.06959528389792513,-0.052879436482716854,G23
G260,0.06959049388676491,-0.0345552055636154,G30
G196,0.06958455520200216,-0.02152263877209465,G30
G310,0.06957938364261847,0.05311110499253139,G30
G140,0.06957723888709928,-0.03422269728329232,G30
G83,0.06957414426757272,-0.04020103407315924,G30
G160,0.06957344958363082,0.018590480453490852,G30
G113,0.06956376035165493,-0.0317465627908656,G30
G147,0.06956360960298459,-0.03906827635063831,G30
G59,0.06956310800776414,0.10725434091608221,G23
G22,0.06956142107255378,-0.04607888058034245,G30
G57,0.06956133680193091,-0.025820662705140576,G30
G130,0.0695608134212011,0.37463022254229755,G87
G128,0.06955365722889358,-0.1537683713616008,G7
G209,0.06953393254709234,-0.05748845715630277,G30
G190,0.069528333151248,-0.02758778424924731,G30
G291,0.06952665665465127,-0.044716798745120453,G30
G79,0.06951967313012633,-0.0446906201620986,G87
G124,0.06951189291107727,-0.026376692672948423,G30
G298,0.06951097334436052,-0.03975164852473768,G30
G250,0.06950759480606518,0.06758143113444554,G15
G185,0.06950704365741639,-0.020096218546784506,G30
G24,0.06950262063230035,0.029825311131753872,G30
G5,0.0695022601294322,0.050272518050612454,G30
G65,0.06949560122964417,0.048816447680622835,G15
G52,0.06949491602429053,0.356099883091987,G7
G313,0.06949298493030232,0.03796222283885878,G87
G135,0.06948345320563926,-0.05764425561703763,G15
G232,0.06947788591626873,0.07906767206455582,G23
G7,0.06947511008337992,0.05055755082507715,G30
G214,0.06946637025370964,-0.017091227700972777,G30
G270,0.06946533014930276,0.07562063475093841,G30
G162,0.06946112792146139,-0.09125867161364419,G87
G332,0.06945455384959215,-0.04447199773997871,G30
G161,0.06945379950224681,-0.04250808313513032,G30
G245,0.06944962641879067,-0.018059103670539523,G30
G282,0.06943512538723906,0.28876102899354045,G23
G312,0.06943415124206845,0.012319661036246547,G30
G200,0.06943285069409458,-0.03074419354498469,G30
G81,0.06943014903802722,-0.06961357839856229,G23
G2,0.06941731429175141,-0.013262579300766065,G30
G87,0.06941267452258723,-0.0265535464887719,G30
G100,0.06941007170837865,-0.05325504378467528,G15
G133,0.06940959820717654,0.0271523342461012,G30
G328,0.06940815179620564,0.17414040252478447,G87
G126,0.06940732419736459,0.008941405073166781,G30
G197,0.0694040576304953,0.04891531779122484,G30
G223,0.06940377633261048,-0.01274142094223464,G30
G296,0.06940368575636141,-0.05192199055268784,G30
G31,0.06939796373439673,-0.03301245561486926,G30
G68,0.06939657973344719,-0.02462591584378257,G30
G102,0.06939328524521779,-0.014443772893396132,G30
G248,0.06938897199943427,-0.05909220203187187,G23
G228,0.06937848374658469,-0.03307309047386082,G30
G168,0.06937698328296867,-0.055021690360840265,G30
G274,0.06937271496054523,0.04875867307593706,G15
G32,0.06937228636038437,-0.019901895369929222,G30
G69,0.06937064988198517,0.0440094609124723,G15
G305,0.06936792249885076,-0.027125336445229048,G30
G105,0.0693658872740304,0.01678895763652093,G30
G48,0.06936429027124878,0.29563008459326956,G63
G88,0.06936253670188951,-0.020051773092744314,G30
G80,0.0693617286942154,0.3036730701572505,G23
G211,0.06935869303306944,-0.026823491090096876,G30
G238,0.06934729234894528,0.03588878196439357,G30
G121,0.06934616859842894,-0.036780788990145,G30
G94,0.06934398497744712,0.09681492647293631,G87
G326,0.06933989100981042,-0.053022748920875724,G30
G43,0.06933735138213142,0.034660876094354844,G30
G32,0.06933241740498958,0.11655937350404037,G63
G65,0.06933091333802684,-0.022272715206919494,G30
G158,0.06932967334739112,-0.05723054854876362,G15
G107,0.06932693208765371,-0.04030275390625988,G30
G134,0.06931900849376682,0.0311918467663313,G30
G286,0.0693155982873329,-0.033128876124142864,G30
G96,0.06930785962791004,-0.032914519954683155,G30
G211,0.0693065526455529,0.05881116365994693,G87
G276,0.06930312397227419,-0.07512218051473774,G30
G206,0.06929764999168075,0.033747241973532426,G30
G237,0.0692958107727233,0.07130650956474321,G15
G179,0.06929508317947025,-0.028466119487133765,G30
G130,0.069293689093068,-0.04881443145619532,G30
G216,0.06928836904576872,-0.027942213235549344,G30
G17,0.06928258577058054,-0.027827884020919725,G30
G299,0.06928192161011755,-0.019353841851661165,G30
G322,0.06928127160535048,-0.012348657027373157,G30
G151,0.06927685944526146,-0.04374077728741857,G30
G265,0.06927553818449325,-0.0189129864262884,G30
G90,0.06927297089310022,-0.057779381498112875,G15
G312,0.069271365002107,-0.29714947185035395,G7
G244,0.06927087260451432,-0.017658531328102436,G30
G18,0.06927030293568,-0.030892909579054488,G30
G59,0.06927000164397357,-0.07085025323653654,G30
G28,0.06926765406431767,-0.02712802248060886,G30
G274,0.0692674380635865,-0.04120331917752453,G30
G333,0.0692671154469779,-0.11051144612201903,G23
G35,0.06926680570174525,-0.028867793201993525,G30
G304,0.06926559276570475,0.01071071769453264,G30
G301,0.06926552422173718,0.019792249709621536,G30
G181,0.06926266099688712,-0.03858788549815533,G30
G199,0.06926221873230475,-0.027580088103376824,G30
G134,0.06926159914396923,0.12772329716179567,G87
G118,0.06925890306141133,0.0370457994557722,G30
G239,0.06925736578355589,0.011273283630220272,G30
G52,0.06925100032149532,-0.034777023778872575,G30
G53,0.06924962343426444,0.005543196856374625,G30
G5,0.0692459636348482,-0.05925102176777539,G15
G113,0.0692390387767111,0.050425142060140635,G15
G243,0.06923744159474013,0.007362201529987667,G30
G145,0.0692287473965414,0.07695741012128647,G87
G10,0.06922652238943801,-0.010527273073835218,G30
G132,0.06922438134299425,-0.06492462789404756,G30
G174,0.06922264303235331,-0.021557228252456453,G30
G284,0.06922141046698213,-0.03653256107314688,G30
G258,0.06921873026731376,-0.01184141826475717,G30
G55,0.0692182762938202,0.03493705786520967,G30
G108,0.0692177328642291,-0.030306131455637687,G30
G221,0.0692152791506015,-0.028930245001997885,G23
G107,0.06921507954366424,0.09161811283409346,G63
G248,0.06921159029794659,0.01062413485867344,G30
G162,0.06920807150407558,-0.021055715089385016,G30
G309,0.06920654004979788,0.022732780360884164,G30
G152,0.06920447667380085,-0.019421132620350688,G30
G334,0.06920351138067145,-0.19040176591069574,G7
G23,0.06920058081798394,-0.018432321614211124,G30
G60,0.06920050309992093,0.028025269254703094,G30
G303,0.06919969706481922,0.029769476691994867,G30
G21,0.06919854142193448,-0.03015857417475161,G30
G20,0.06919853295123411,-0.049064612157643545,G30
G170,0.06919518768960764,-0.026629533849755783,G30
G114,0.06919361267513394,-0.01976325431942626,G30
G282,0.06919205078580436,-0.04883895510129923,G30
G67,0.0691912503749584,-0.03311629011498922,G30
G29,0.0691888019592323,-0.020757941280671228,G30
G247,0.06918716556532155,-0.129167137686306,G7
G46,0.06918553716893965,-0.018997739276121327,G30
G262,0.06917295867809367,0.07206826408341786,G15
G268,0.06917285692145675,-0.025576140158377718,G30
G333,0.06917264572840218,-0.04232131464020744,G30
G280,0.06917170570745909,-0.059329735338566406,G30
G167,0.06917026607624457,-0.008951635287055656,G30
G13,0.06916900243333032,0.03956994601460164,G30
G115,0.06916487739920332,-0.007882693269045022,G30
G325,0.06916447383535686,0.07806426049102445,G63
G25,0.06915457887975629,0.03741878515780611,G30
G313,0.0691493685411521,-0.04182624284257514,G30
G331,0.0691482796694311,-0.011391985877824053,G30
G330,0.06914821322726719,-0.11641163516861983,G87
G82,0.06914811139709508,0.015359329741670938,G30
G291,0.06914652343196034,0.062272225081615694,G15
G51,0.06914202194395114,0.06864399597251529,G15
G267,0.06913918293287451,-0.010916651579052219,G30
G91,0.06913829555607988,0.027257942146162395,G30
G106,0.06913807059407197,0.010494494837880012,G30
G331,0.06913668366559127,0.08165350758708761,G15
G247,0.06913576815784286,-0.03601837065475529,G30
G89,0.06913539701669986,0.012697952414327657,G30
G42,0.06913368839161073,0.0046090222824382516,G30
G60,0.06913116212660987,0.07383665938298273,G87
G3,0.06913056367937834,0.016289983155841768,G30
G225,0.0691303398689499,0.035182221756505386,G30
G232,0.06912954314356186,0.0052143981069844424,G30
G94,0.06912944354925922,0.03253885499606938,G30
G193,0.0691271950817323,0.006141398810678979,G30
G20,0.0691254639397828,0.051410058471152334,G15
G233,0.06912400131158589,0.0556146284324417,G87
G123,0.06912283564693818,0.015698688439466753,G30
G10,0.069122194429541,-0.11677885085477784,G63
G157,0.06911981881869478,-0.010830728295546167,G30
G155,0.0691190854043069,-0.02425071726889837,G30
G217,0.06911731812634885,0.01907084500668798,G30
G75,0.06911232521027567,-0.025312541902638316,G30
G316,0.06911093560259036,0.0035746764084100403,G30
G293,0.06910698046948398,-0.04227282837455466,G30
G326,0.06910442501045333,0.047631114095801654,G15
G119,0.06910423622312992,0.010049157011526505,G30
G325,0.06910400957040445,-0.01875051269955184,G30
G262,0.0691012426667231,-0.060517932131244914,G23
G314,0.06910072050368052,-0.031962979324619695,G30
G69,0.06910067268051906,-0.026735418441832328,G30
G198,0.06910027918774359,-0.009258629474510715,G30
G307,0.0690997921048736,0.012465178321661899,G30
G16,0.06909919220517548,0.14787816503344958,G63
G182,0.06909862468427518,0.04282587128543384,G30
G11,0.06909796590314678,0.020058284294156566,G30
G243,0.06909786234577703,0.24238870092104198,G7
G266,0.06909321701036669,0.004829947051916963,G30
G54,0.0690920607699049,-0.24982792477030447,G7
G12,0.06909005499898414,-0.0058552485795941725,G30
G251,0.06908715130518227,-0.005489885220839788,G30
G112,0.06908672792185593,-0.009976054848531977,G30
G246,0.06908613472254617,0.001170994410121291,G30
G58,0.0690828716918245,-0.010951391219701448,G30
G104,0.06908186483820407,-0.02916988521859353,G30
G23,0.06908179201251001,0.05332510892600287,G15
G218,0.0690798284507127,-0.004358116398359315,G30
G323,0.06907879579808576,0.003139024753387785,G30
G278,0.06907714374978002,-0.001354390416029669,G30
G158,0.06907625795093698,0.004231908564252316,G30
G321,0.06907605892147115,0.0010945817724619012,G30
G141,0.06907484954257856,0.0032646382200857507,G30
G90,0.0690737213084664,-0.020007069907513816,G30
G254,0.06907092876150878,-0.25546087135439244,G7
G74,0.0690696430573323,-0.0007983984351291174,G30
G36,0.06906797726898774,0.008348890891540993,G30
G287,0.06906688524550594,0.0009921083934437682,G30
G259,0.06906661290271915,0.0023824865039148747,G30
G289,0.06906584329267279,-0.005929491047680847,G30
G201,0.06906509657179116,0.0027580856959450407,G30
G316,0.06906503148383572,-0.16230061804369877,G87
G327,0.0690642911173883,-0.018977188581697453,G30
G272,0.06906423525386124,0.0003158971069524183,G30
G172,0.06906351167030707,-0.004551613596969465,G30
G215,0.0690633446137118,0.0010798347608503773,G30
G76,0.06906219600825554,-0.008999024704840859,G30
G34,0.06906123396977863,-0.007997391599488125,G30
G254,0.06906117564969527,0.000301006208180964,G30
G93,0.06906043195581071,-0.014688825011828542,G30
G49,0.06905965323969467,0.000263959810223919,G30
G187,0.06905901395475018,-0.03693563150735998,G30
G19,0.06905880065338174,-0.0004020278604106124,G30
G230,0.06905841322397928,0.0012522365243580144,G30
G9,0.069057760106696,-0.003789865312170524,G30
G180,0.06905688270179434,-0.008318459132987085,G30
G165,0.06905575972493082,-0.0002141065293796804,G30
G33,0.06905565371780314,-0.00516406351774235,G30
G292,0.06905532546971686,0.0010405821076864654,G30
G156,0.06905476421221907,-0.0024168912642060915,G30
G252,0.0690544320124018,-0.002407868996686128,G30
G38,0.06905432540570655,-0.005163119334924363,G30
G79,0.06905367977312918,0.001464155608948648,G30
G137,0.06905291373397031,-0.008974330620146105,G30
G6,0.06905255997867264,-0.04587915670928667,G30
G242,0.06905219192014507,0.007517235947719812,G30
G4,0.06905194627093456,0.0010478613465576497,G30
G41,0.06905167025790732,0.0016038651316743493,G30
G318,0.06905085413820138,-0.0006927990114683094,G30
G212,0.06904964653408227,0.0022302061183864853,G30
G184,0.06904886469227628,-0.04388041290695448,G15
G227,0.06904876646815591,0.017228094528454106,G30
G1,0.06904814925793935,-0.001037615585002135,G30
G54,0.0690478294840518,0.0026373489894737506,G30
G208,0.06904759188063823,-0.004374982039310127,G30
G37,0.06904725394811533,-0.0025609597394697235,G30
G27,0.06903997466495902,-0.054656451933114414,G30
G100,0.0690390234599431,0.026454172626186163,G30
G226,0.06903709034803004,0.0013976166664335541,G30
G293,0.0690342665629368,0.03515656994996481,G15
G224,0.06903398734980871,0.005477623176836483,G30
G195,0.06903330087650376,0.009736439747349722,G30
G71,0.06903278103331398,-0.014048914639980063,G30
G178,0.06902965080870921,-0.0021099082012399017,G30
G135,0.06902895458984824,0.03455211693521691,G30
G63,0.06902848451150598,-0.0029523655164450267,G30
G145,0.06902776806668395,0.10396383950493664,G63
G222,0.06902689978756411,-0.0011366679413543782,G30
G145,0.06902588814593409,0.0042972124560149245,G30
G102,0.06902320346721044,0.1597768329802527,G63
G77,0.06902053694695721,-0.002939577053876301,G30
G188,0.06901903711405248,-0.003838744512460047,G30
G16,0.06901678953688607,0.004749484307257128,G30
G85,0.06901326267214106,0.009144428549182546,G30
G186,0.06901315841375825,-0.06937492924610922,G23
G70,0.06901221460893668,-0.059164772649198304,G23
G330,0.06901062616202215,-0.03668272107119303,G30
G301,0.06900844123973197,-0.042954120915360855,G15
G116,0.0690033717747143,-0.010466908208293123,G30
G237,0.06900159634789052,-0.025636629051032277,G30
G319,0.06900058997163935,0.07485892530752486,G15
G138,0.0689997248682547,0.010460268079820208,G30
G203,0.0689994909648881,-0.011942503886179387,G30
G159,0.06899944334968011,-0.03877015288697914,G30
G99,0.06899914338572308,-0.016723896023868257,G30
G98,0.0689971635596059,-0.014937683411947993,G30
G263,0.0689953070451267,-0.004725476570568783,G30
G204,0.06899156165759356,-0.02358247183390103,G30
G275,0.06899152471978079,0.019569300831901917,G30
G244,0.06898652190891169,0.046191252814723235,G15
G334,0.06898473490366135,-0.004569957245260238,G30
G300,0.06898286529220325,0.04306144703124219,G30
G183,0.06898207318606817,0.00746956223148005,G30
G328,0.0689812487088899,0.04304659785177482,G30
G250,0.06898027464160472,-0.015859441314542016,G30
G84,0.06898009375462685,0.04131084370157647,G30
G113,0.06897984395932895,0.07577355744104515,G63
G241,0.06897821916849099,0.028696318182982995,G30
G324,0.06897796472371112,-0.016615990661217255,G30
G131,0.06897356760313374,0.020346194207119656,G30
G64,0.06897342588719801,0.02096426845470577,G30
